DAPI_Intensity,pyrP_Intenisty,ssaA_Intenisty,pbuX_Intenisty
66570.00,13199.00,5391.00,11779.00
62474.00,12803.00,5535.00,7732.00
81490.00,14585.00,5441.00,12962.00
55072.00,13139.00,5228.00,8967.00
62223.00,12860.00,5962.00,7062.00
65390.00,13680.00,6034.00,11734.00
74330.00,13056.00,5110.00,11540.00
69047.00,13119.00,5487.00,12888.00
80023.00,13401.00,5661.00,13703.00
93465.00,14190.00,5996.00,12216.00
75420.00,13976.00,6017.00,10512.00
67694.00,13480.00,5755.00,9757.00
53866.00,12312.00,5525.00,9313.00
60053.00,12558.00,5275.00,9266.00
62564.00,13339.00,6058.00,10376.00
60124.00,12723.00,5866.00,9536.00
58167.00,12813.00,6432.00,10050.00
81603.00,13558.00,6432.00,12445.00
65156.00,13302.00,6412.00,10872.00
86694.00,13320.00,8339.00,11272.00
56533.00,13121.00,6622.00,10836.00
68657.00,12750.00,5201.00,11429.00
55230.00,12301.00,5045.00,9052.00
61858.00,13189.00,6293.00,9821.00
54158.00,12616.00,5213.00,7332.00
97463.00,13604.00,5572.00,14996.00
58754.00,12986.00,5511.00,6584.00
58028.00,12741.00,5649.00,9520.00
64722.00,13259.00,5418.00,8326.00
69838.00,13259.00,5280.00,11851.00
60112.00,13073.00,6739.00,8795.00
60069.00,12961.00,5323.00,8820.00
89336.00,14042.00,5724.00,15227.00
75055.00,13559.00,6992.00,14196.00
56833.00,12806.00,5593.00,7587.00
95860.00,14206.00,6910.00,14518.00
84457.00,14051.00,5348.00,9240.00
85724.00,17377.00,6477.00,9870.00
72638.00,13243.00,6291.00,10352.00
56164.00,13047.00,7211.00,10073.00
76309.00,13268.00,5583.00,10683.00
74281.00,13647.00,5213.00,9887.00
68158.00,13406.00,5320.00,9284.00
65556.00,12791.00,5086.00,9985.00
75908.00,13234.00,5200.00,8734.00
58542.00,13262.00,5269.00,11515.00
54663.00,13015.00,7554.00,9010.00
61742.00,12633.00,5582.00,7295.00
68005.00,14448.00,5399.00,12180.00
65982.00,13251.00,5383.00,12104.00
59458.00,12580.00,5557.00,10105.00
70179.00,13274.00,5720.00,12061.00
55671.00,12090.00,5114.00,7263.00
61587.00,13084.00,6009.00,10794.00
57349.00,13002.00,5171.00,9879.00
72657.00,13973.00,5866.00,10148.00
62480.00,13549.00,5326.00,11226.00
71096.00,13087.00,5491.00,8934.00
58530.00,12678.00,5159.00,7218.00
65361.00,12499.00,5390.00,8274.00
89321.00,14200.00,5566.00,10655.00
55682.00,12339.00,7698.00,10438.00
92025.00,14037.00,6512.00,11926.00
54194.00,12495.00,5701.00,7630.00
57166.00,13027.00,5137.00,8433.00
65278.00,13450.00,5543.00,9851.00
65198.00,12746.00,6605.00,9102.00
55256.00,12555.00,5639.00,9552.00
53738.00,12763.00,5333.00,7699.00
80630.00,13241.00,5930.00,10924.00
96420.00,14196.00,6323.00,13325.00
69214.00,13836.00,5634.00,11573.00
73645.00,13423.00,5081.00,7736.00
57760.00,12783.00,5550.00,10047.00
62329.00,13030.00,5172.00,8390.00
61299.00,12668.00,5281.00,9171.00
56750.00,12400.00,5423.00,7301.00
102637.00,14547.00,6098.00,12728.00
89807.00,14085.00,6364.00,11522.00
62145.00,12796.00,6555.00,10689.00
111852.00,14752.00,8559.00,12260.00
57222.00,13179.00,5858.00,10560.00
118027.00,14241.00,8498.00,13765.00
98108.00,13563.00,7989.00,17659.00
60277.00,13185.00,6073.00,12515.00
62681.00,13155.00,6011.00,9185.00
61739.00,12587.00,5218.00,8343.00
79878.00,13467.00,6267.00,12883.00
85131.00,14184.00,5830.00,13342.00
58624.00,13940.00,5383.00,7558.00
79728.00,13174.00,5393.00,11987.00
74632.00,12709.00,5473.00,10209.00
65644.00,12873.00,5152.00,8121.00
58189.00,12861.00,5451.00,9165.00
57152.00,18763.00,5338.00,10190.00
63254.00,13010.00,5178.00,8605.00
67202.00,13317.00,5869.00,8557.00
88946.00,14048.00,6928.00,15549.00
51685.00,12443.00,5499.00,6880.00
61083.00,12868.00,5605.00,9017.00
55305.00,12658.00,5391.00,8557.00
61460.00,12475.00,5122.00,9190.00
47135.00,14595.00,5027.00,5901.00
53215.00,12194.00,5009.00,8719.00
59307.00,13345.00,6163.00,8901.00
57117.00,12582.00,5360.00,7237.00
57646.00,12457.00,5795.00,9175.00
60722.00,13214.00,5460.00,12664.00
58813.00,12552.00,7251.00,7281.00
77426.00,14247.00,5520.00,8725.00
66473.00,12950.00,5444.00,12872.00
63176.00,12599.00,7460.00,10709.00
82728.00,13606.00,8916.00,16127.00
109927.50,14089.00,7017.00,14252.00
99179.00,13885.00,6423.00,14880.00
70686.00,14075.00,5505.00,14861.00
60945.00,12641.00,5355.00,10652.00
67704.00,14932.00,5547.00,12409.00
102193.00,14335.00,5842.00,13255.00
59306.00,12860.00,5044.00,10229.00
55504.00,12915.00,6263.00,9877.00
59715.00,13050.00,6487.00,8646.00
75387.00,13198.00,5824.00,9785.00
50692.00,14750.00,5206.00,5818.00
64145.00,12951.00,5442.00,7728.00
62145.00,12720.00,5561.00,8819.00
55154.00,12641.00,5301.00,9189.00
60140.00,12354.00,5508.00,12270.00
53673.00,12638.00,7178.00,8545.00
65501.00,13769.00,5474.00,14554.00
51939.00,12540.00,5143.00,6159.00
91601.00,14020.00,8028.00,13992.00
66764.00,13401.00,5712.00,10285.00
48473.00,13973.00,5137.00,5762.00
54188.00,13146.00,5065.00,9673.00
60980.00,12549.00,6303.00,9360.00
64347.50,13113.00,6627.00,7855.00
66042.00,12649.00,5337.00,8684.00
54148.00,12529.00,5268.00,10350.00
66050.00,13421.00,5287.00,11160.00
78074.00,13460.00,5203.00,8362.00
63685.00,13890.00,7243.00,10895.00
48647.00,12270.00,5852.00,6607.00
67569.00,13197.00,5264.00,9674.00
62018.00,12301.00,5094.00,7204.00
48595.00,12557.00,7135.00,7638.00
62206.00,14062.00,5209.00,9973.00
52710.00,14312.00,5256.00,5813.00
59824.00,13307.00,6883.00,7207.00
68271.00,13307.00,5096.00,9652.00
61011.00,12938.00,5212.00,8341.00
68223.00,13423.00,6519.00,10544.00
58232.00,14576.00,6019.00,10485.00
77435.00,12751.00,6929.00,11551.00
107118.00,13836.00,5574.00,14083.00
49806.00,12408.00,5326.00,7325.00
74389.00,12932.00,6402.00,11577.00
55889.00,12845.00,7509.00,10034.00
51272.00,12043.00,6637.00,5923.00
69002.00,13107.00,5368.00,7940.00
104749.00,14568.00,6589.00,13313.00
59481.00,12770.00,5330.00,9272.00
89630.00,13778.00,9360.00,10340.00
56372.00,13165.00,5142.00,7386.00
58476.00,12808.00,6525.00,8634.00
55197.00,12668.00,5229.00,9576.00
73910.00,13110.00,5612.00,8859.00
56798.00,13177.00,5354.00,7443.00
89193.00,13926.00,6252.00,12051.00
104410.00,14739.00,5707.00,15467.00
54516.00,12572.00,5090.00,11524.00
74536.00,13014.00,6097.00,9111.00
110200.00,14487.00,6257.00,16312.00
68652.00,13085.00,5296.00,10170.00
85483.00,13862.00,6132.00,13685.00
54754.00,12938.00,5587.00,7850.00
58426.00,12559.00,5873.00,6739.00
76113.00,13929.00,6579.00,9581.00
60427.00,12272.00,5127.00,8221.00
65881.00,13010.00,5652.00,12588.00
50818.00,14801.00,6242.00,7273.00
63288.00,13001.00,5618.00,11976.00
59377.00,12798.00,5255.00,7179.00
79516.00,13402.00,7086.00,11591.00
52357.00,12185.00,5799.00,9726.00
101208.00,14529.00,5952.00,12271.00
56218.00,12798.00,5206.00,9964.00
89294.00,13802.00,5856.00,8954.00
74989.00,14093.00,6284.00,9914.00
58496.00,12762.00,5622.00,11420.00
72944.00,12545.00,5295.00,13822.00
61537.00,13150.00,5444.00,8752.00
71513.00,13425.00,5429.00,10160.00
51118.00,12684.00,5691.00,9102.00
61095.00,12835.00,5153.00,9840.00
54926.00,12762.00,6585.00,10300.00
52384.00,14299.00,5140.00,6147.00
62592.00,16244.00,7223.00,8172.00
93620.00,14143.00,5853.00,10105.00
58760.00,12645.00,5353.00,7909.00
71550.00,13947.00,6814.00,10185.00
53093.00,13727.00,5334.00,8503.00
47444.00,13677.00,5088.00,5837.00
60071.00,12826.00,5315.00,8393.00
58610.00,13419.00,5626.00,11177.00
67554.00,13458.00,5891.00,11709.00
57529.00,12598.00,5685.00,9901.00
70603.00,14333.00,6316.00,10944.00
65129.00,12463.00,5591.00,7873.00
101502.00,14131.00,5907.00,12886.00
50406.00,12612.00,7211.00,8469.00
66473.00,12898.00,5377.00,10658.00
83337.00,14412.00,5810.00,10137.00
54455.00,13115.00,8254.00,8078.00
51021.00,12263.00,8317.00,7649.00
63359.00,13002.00,5970.00,8435.00
83691.00,13441.00,7397.00,12608.00
58680.00,13072.00,6121.00,7076.00
72038.00,13049.00,5226.00,11862.00
64932.00,13680.00,6736.00,9298.00
66803.00,12539.00,5246.00,8696.00
84200.00,13920.00,5899.00,11351.00
64950.00,13402.00,8291.00,8983.00
83645.00,13375.00,5797.00,11726.00
70200.00,13358.00,6275.00,8065.00
53571.00,12108.00,5400.00,8347.00
62687.00,12959.00,5209.00,10173.00
58576.00,12485.00,5064.00,9209.00
88731.00,13148.00,5316.00,13673.00
93951.00,14080.00,6885.00,13053.00
53596.00,14913.00,5362.00,6036.00
58024.00,12656.00,7457.00,11122.00
54727.00,12598.00,6057.00,11864.00
79689.00,13359.00,5672.00,10674.00
52022.00,12637.00,5350.00,7755.00
71573.00,13364.00,5958.00,11894.00
55145.00,11958.00,5548.00,7819.00
65484.00,12750.00,5125.00,8910.00
67997.00,12539.00,5496.00,9019.00
98384.00,13749.00,6148.00,12435.00
53627.00,12537.00,5103.00,8697.00
61305.00,12917.00,7245.00,12002.00
61118.00,12547.00,5594.00,8287.00
58187.00,13295.00,5744.00,9707.00
70593.00,13695.00,5822.00,12030.00
63720.00,12724.00,6209.00,11743.00
69471.00,13552.00,6370.00,12077.00
51276.00,14467.00,5231.00,5813.00
64942.00,14189.00,8466.00,11518.00
53836.00,12633.00,5491.00,9430.00
59679.00,13107.00,5012.00,7847.00
54490.00,12449.00,5244.00,10730.00
67290.00,12987.00,6372.00,10998.00
96064.00,15092.00,7020.00,14407.00
52913.00,12814.00,5477.00,8309.00
57568.00,12946.00,7169.00,7457.00
67334.00,12974.00,5965.00,10650.00
89934.00,13490.00,5915.00,12043.00
83102.00,13697.00,7670.00,13460.00
68470.00,12804.00,5932.00,12470.00
62982.00,14088.00,5858.00,9118.00
56651.00,12723.00,5033.00,8710.00
60585.00,13240.00,13421.00,10519.00
62661.00,12574.00,5061.00,9672.00
66257.00,13188.00,5278.00,10346.00
81165.00,14416.00,6786.00,8767.00
54768.00,13001.00,6406.00,8635.00
62832.00,13413.00,5349.00,9793.00
70095.00,14342.00,7801.00,9037.00
54952.00,12405.00,8406.00,6093.00
77546.00,13319.00,5560.00,8080.00
73592.00,13029.00,5115.00,12687.00
54639.00,13241.00,5351.00,8846.00
67846.00,13137.00,6646.00,11321.00
69143.00,14695.00,5857.00,7657.00
74666.00,13338.00,5785.00,10033.00
93142.00,14639.00,6021.00,14235.00
66111.00,13333.50,5636.00,9684.00
60831.00,13739.00,5550.00,6992.00
63628.00,13285.00,6101.00,11424.00
89548.00,13867.00,12478.00,12439.00
67786.00,13426.00,5280.00,9368.00
61531.00,12845.00,5347.00,12479.00
96944.00,14438.00,6300.00,10181.00
70218.00,12979.00,6256.00,10065.00
75632.00,13554.00,5050.00,9863.00
52278.00,12730.00,5196.00,9587.00
82699.00,13514.00,5884.00,9178.00
61000.00,13046.00,7095.00,8392.00
67877.00,13024.00,5208.00,11627.00
78638.00,13098.00,5198.00,9814.00
72554.00,13735.00,5698.00,11693.00
57898.00,12564.00,6081.00,10168.00
88890.00,13693.00,7509.00,11098.00
76789.00,13613.00,5304.00,9731.00
54992.00,12059.00,5956.00,7635.00
71631.00,13182.00,5615.00,12346.00
52033.00,12279.00,5859.00,6393.00
80074.00,13920.00,6961.00,13079.00
54195.00,12388.00,5272.00,6889.00
63641.00,12885.00,5549.00,9976.00
83653.00,14422.00,5412.00,8518.00
67414.00,13241.00,5468.00,12955.00
57522.00,12833.00,5496.00,8691.00
54491.00,13597.00,5348.00,7308.00
70367.00,13514.00,5264.00,9487.00
66964.00,13009.00,8945.00,11281.00
54622.00,12448.00,5264.00,8723.00
61737.00,12807.00,5100.00,7974.00
109104.00,18586.00,6785.00,15683.00
56803.00,12532.00,5210.00,8318.00
79986.00,13423.00,6238.00,11588.00
61590.00,13723.00,8483.00,6490.00
121032.00,14462.00,6741.00,13987.00
51569.00,12470.00,5178.00,10665.00
66336.00,13454.00,6246.00,9555.00
49115.00,12598.00,6812.00,8403.00
55932.00,12683.00,5726.00,8986.00
58890.00,13549.00,5384.00,8116.00
63518.00,12981.00,5285.00,9332.00
62420.00,12974.00,5535.00,7148.00
58063.00,12884.00,6194.00,8143.00
56369.00,12581.00,5992.00,7476.00
57158.00,12785.00,5416.00,9175.00
69267.00,13527.00,5961.00,13225.00
55517.00,12581.00,5886.00,7529.00
59095.00,13376.00,5139.00,7819.00
87455.00,13958.00,5800.00,15556.00
62598.00,13140.00,5091.00,10373.00
50917.00,12635.00,6735.00,7431.00
93410.00,14694.00,7003.00,13872.00
79558.00,13868.00,6202.00,13496.00
82130.00,15124.00,6359.00,12453.00
84838.00,13775.00,5191.00,11328.00
63657.00,12901.00,5403.00,12737.00
46245.00,12266.00,10615.00,5921.00
65180.00,12706.00,5419.00,8730.00
64854.00,13668.00,5276.00,7345.00
55020.00,13207.00,5250.00,8368.00
80303.00,13598.00,5222.00,10177.00
63259.00,12860.00,6067.00,10825.00
83131.00,13569.00,5587.00,10677.00
47238.00,12530.00,5107.00,6880.00
53510.00,12945.00,5641.00,8405.00
51066.00,12788.00,6804.00,8869.00
101977.00,14551.00,12078.00,12048.00
71048.00,13156.00,5237.00,10571.00
71960.00,13611.00,6556.00,10823.00
52581.00,12691.00,9112.00,10046.00
59306.00,13158.00,5555.00,9243.00
64227.00,12952.00,5232.00,8652.00
90817.00,13554.50,8473.00,11035.00
53186.00,12316.00,5187.00,8077.00
85492.00,17653.00,5895.00,12747.00
54186.00,12642.00,5376.00,8291.00
89807.00,13818.00,6333.00,10102.00
87756.00,13936.00,10011.00,9852.00
92553.00,13470.00,6594.00,11021.00
59656.00,12857.00,6625.00,7422.00
66540.00,14242.00,5399.00,10201.00
78746.00,13769.00,6527.00,9350.00
55709.00,12407.00,4962.00,8311.00
57800.00,13238.00,5762.00,9558.00
50496.00,13597.00,7385.00,5861.00
65997.00,13141.00,5407.00,10840.00
68004.00,13583.00,5412.00,8075.00
70428.00,13087.00,6336.00,12543.00
56936.00,12640.00,5160.00,8909.00
45014.00,14304.00,5096.00,6036.00
67158.00,12957.00,5797.00,9125.00
53826.00,12680.00,6017.00,8353.00
75665.00,13334.00,5448.00,12126.00
72495.00,13444.00,5429.00,10753.00
96244.00,14603.00,5726.00,11413.00
49917.00,12479.00,5070.00,7725.00
71630.00,13050.00,5526.00,8414.00
50035.00,12285.00,5754.00,7030.00
80661.00,13353.00,5769.00,10492.00
61978.00,12792.00,5719.00,8362.00
52765.00,12433.00,10545.00,8126.00
56692.00,12716.00,5177.00,7040.00
76563.00,13882.00,6726.00,12356.00
52855.00,12969.00,6053.00,9841.00
55267.00,12892.00,5185.00,9643.00
58472.00,12821.00,5397.00,8417.00
53005.00,12764.00,6496.00,9306.00
64370.00,13112.00,5534.00,10573.00
92485.00,13819.00,6045.00,14131.00
93120.00,14399.00,7202.00,12753.00
66710.00,13574.00,8658.00,13140.00
63508.00,12773.00,5804.00,10648.00
67814.00,12991.00,5900.00,11912.00
66092.00,13095.00,5508.00,8592.00
63056.00,12820.00,8215.00,8505.00
100460.00,14603.00,6880.00,15340.00
57776.00,12798.00,5422.00,6328.00
66761.00,12780.00,5952.00,12850.00
67663.00,12764.00,6613.00,11237.00
57428.00,13002.00,8774.00,10343.00
74491.00,12824.00,5690.00,10138.00
71645.00,13313.00,6593.00,15983.00
64398.00,13309.00,5143.00,9181.00
66128.00,12939.00,5314.00,9225.00
51012.00,12571.00,5163.00,9728.00
71507.00,13030.00,5730.00,8075.00
59702.00,12561.00,6068.00,8533.50
68519.00,13854.00,6756.00,13022.00
59293.00,12906.00,7041.00,6735.00
79945.00,13103.00,5642.00,10335.00
55484.00,13517.00,6770.00,7401.00
53803.00,12735.00,7280.00,8868.00
61208.00,12752.00,5203.00,8565.00
78021.00,13495.00,5575.00,9943.00
68488.00,13685.00,5929.00,10217.00
54964.00,12570.00,7570.00,6348.00
70011.00,12963.00,6078.00,10553.00
56776.00,12665.00,5440.00,8049.00
62202.00,13175.00,5362.00,10335.00
61918.00,13019.00,5072.00,8496.00
112748.00,15577.00,8360.00,13476.00
59973.00,12806.00,5287.00,9727.00
74869.00,13591.00,5696.00,13070.00
70400.00,13377.00,6674.00,12319.00
52950.00,12470.00,7984.00,6012.00
65299.00,13228.00,9504.00,11573.00
68285.00,13260.00,6472.00,13750.00
56204.00,12408.00,5127.00,8629.00
74750.00,14147.00,8793.00,10265.00
56095.00,12491.00,5515.00,8298.00
68506.00,13410.00,5900.00,10098.00
67607.50,13314.00,5745.00,8230.00
63441.00,12822.00,5245.00,10424.00
53851.50,12345.00,5040.00,7986.00
58499.00,12534.00,5214.00,10202.00
56186.00,13287.00,5204.00,8960.00
66854.00,13631.00,7036.00,11089.00
77552.00,13825.00,7464.00,12312.00
67513.00,15514.00,7544.00,15593.00
86968.00,13338.00,7498.00,9770.00
92742.00,13526.00,6976.00,10605.00
58517.00,13045.00,5337.00,12438.00
57055.00,12726.00,5611.00,11566.00
66701.00,13319.00,5988.00,12456.00
74089.00,13294.00,5295.00,7930.00
55913.00,13255.00,7205.00,7332.00
64710.00,14042.00,5957.00,10084.00
54610.00,12490.00,5495.00,7909.00
50153.00,12962.00,5349.00,9387.00
110105.00,13988.00,5909.00,16072.00
70216.00,13684.00,5531.00,11067.00
68882.00,13247.00,5673.00,11671.00
69387.00,13561.00,5291.00,8856.00
95538.00,13726.00,6183.00,14338.00
78665.00,13784.00,5563.00,12040.00
55311.00,12546.00,5180.00,11564.00
62441.00,13681.00,5224.00,9130.00
70065.00,13218.00,6146.00,10031.00
77439.00,13151.00,6324.00,10397.00
61222.00,13264.00,6345.00,7806.00
52506.00,12853.00,8474.00,7177.00
56241.00,12787.00,5394.00,7941.00
75101.00,13279.00,5732.00,13017.00
55389.00,12703.00,5152.00,6843.00
53737.00,12453.00,5302.00,7733.00
50526.00,12720.00,5970.00,7243.00
96683.00,13944.00,5666.00,14380.00
71193.00,13066.00,5973.00,11053.00
60179.00,12701.00,5615.00,10784.00
55353.00,12814.00,5462.00,9251.00
56239.00,12996.00,6236.00,8558.00
66319.00,13054.00,5993.00,8987.00
54119.00,12624.00,6279.00,8893.00
59802.00,13068.00,5350.00,9509.00
75298.00,13019.00,5392.00,12286.00
62386.00,13124.00,5807.00,11505.00
51419.00,12791.00,5182.00,9351.00
70365.00,17379.00,5623.00,9863.00
73522.00,13537.00,7813.00,14749.00
58379.00,13845.00,7891.00,14301.00
56907.00,12944.00,5715.00,9315.00
58089.00,12637.00,5725.00,11299.00
58876.00,13224.00,5443.00,10507.00
60454.00,12592.00,6898.00,5960.00
51753.00,12521.00,5373.00,7794.00
47639.00,12570.00,4995.00,7353.00
51991.00,13520.00,5185.00,9164.00
59441.00,12275.00,7482.00,8268.00
50145.00,14995.00,15257.00,7730.00
61572.00,13634.00,5964.00,8306.00
72782.00,13464.00,7455.00,8902.00
71013.00,13151.00,6551.00,11329.00
110473.00,14468.00,6191.00,11926.00
99072.00,14662.00,6322.00,13755.00
53864.00,13195.00,5086.00,8044.00
77711.00,14359.00,6158.00,10156.00
58842.00,13120.00,5857.00,10507.00
48565.00,14282.00,5130.00,5915.00
56942.00,12599.00,4997.00,8842.00
58714.00,12501.00,5319.00,7451.00
53887.00,12168.00,5208.00,9525.00
61637.00,12829.00,6250.00,8044.00
71872.00,13934.00,5425.00,11435.00
63417.00,12872.00,6356.00,10385.00
58831.00,14524.00,5697.00,7686.00
50005.00,12386.00,5380.00,9722.00
56761.00,12536.00,5335.00,8881.00
57223.00,13306.00,5202.00,8364.00
75032.00,13397.00,5324.00,8971.00
54845.00,12236.00,15597.00,5946.00
57439.00,13915.00,5314.00,8344.00
88905.00,13945.00,5956.00,14353.00
49464.00,12389.00,5346.00,7356.00
63716.00,12388.00,5610.00,7518.00
67268.00,12384.00,5872.00,8740.00
82176.00,13138.00,5456.00,9517.00
77405.00,13427.00,13331.00,9605.00
61216.00,12667.00,6300.00,11919.00
64469.00,13319.00,5718.00,7949.00
62248.00,13269.00,6254.00,12493.00
77705.00,13795.00,7486.00,12067.00
75375.00,13420.00,6250.00,12673.00
70708.00,13961.00,5281.00,8333.00
51830.00,12569.00,5830.00,9557.00
68933.00,13702.00,6391.00,11439.00
66583.00,13190.00,5946.00,9838.00
74037.00,13019.00,6086.00,12284.00
51394.00,12496.00,5198.00,7371.00
48565.00,13265.00,5454.00,9499.00
63948.00,13025.00,5232.00,13554.00
68739.00,14171.00,5479.00,13176.00
52492.00,12707.00,6289.00,7847.00
49968.00,12926.00,7983.00,7982.00
64989.00,14301.00,6281.00,14054.00
62118.00,12464.00,5166.00,11629.00
65180.00,14523.00,5851.00,9244.00
50372.00,12114.00,5116.00,9542.00
99518.00,14820.00,8487.00,12706.00
53623.00,12484.00,5098.00,10023.00
63167.00,12503.00,5298.00,10036.00
68077.00,12438.00,5338.00,12105.00
72497.00,13005.00,6422.00,11993.00
80732.00,13300.00,5824.00,11110.00
60202.00,13768.00,6821.00,9871.00
68653.50,13448.00,5592.00,11797.00
54480.00,12820.00,5663.00,10275.00
58626.00,12553.00,5605.00,7647.00
82045.00,13527.00,5321.00,7498.00
71685.00,13823.00,6042.00,9683.00
53281.00,12659.00,8949.00,10872.00
73203.00,13690.00,5562.00,9964.00
64801.00,13523.00,5376.00,10747.00
72154.00,13477.00,7001.00,10656.00
66810.00,14599.00,5517.00,9650.00
51018.00,12959.00,5504.00,7934.00
63879.00,16549.00,5758.00,6243.00
56045.00,13017.00,5816.00,7285.00
60583.00,12907.00,5793.00,7904.00
59996.00,12785.00,6439.00,7614.00
63544.00,12406.00,6180.00,9118.00
57767.00,12947.00,5345.00,9951.00
65381.00,14110.00,6013.00,8435.00
62971.00,13345.00,5779.00,8899.00
65311.00,14056.00,7103.00,8364.00
65261.00,13232.00,6897.00,9658.00
63966.00,13113.00,5639.00,9295.00
53814.00,12955.00,5716.00,8221.00
92208.00,13153.00,5719.00,10147.00
50320.00,12423.00,5542.00,6837.00
52846.00,13050.00,4976.00,10220.00
57758.00,13011.00,5291.00,7667.00
49907.00,12219.00,5051.00,8593.00
